Time,Source IP,Source port,Destination IP,Destination port,Syslog priority,Operation,Protocol
8:55:00,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:00,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.110-120,64000-65000,*.1.0-10,0-1000,Info,Built,UDP
8:55:00,*.2.110-120,3000-4000,*.1.10-20,0-1000,Info,Built,TCP
8:55:00,*.2.130-140,49000-50000,*.1.0-10,0-1000,Info,Built,UDP
8:55:00,*.2.130-140,63000-64000,*.1.0-10,0-1000,Info,Built,UDP
8:55:00,*.2.50-60,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:00,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:00,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:00,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:00,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:00,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:00,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:00,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.130-140,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:00,*.2.130-140,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:00,*.2.60-70,3000-4000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:00,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.80-90,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:00,*.2.80-90,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.2.80-90,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:00,*.2.80-90,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:00,*.150.0-10,0-1000,*.1.0-10,54000-55000,Info,Teardown,UDP
8:55:00,*.150.0-10,64000-65000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:10,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.10-20,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.140-150,4000-5000,*.1.10-20,0-1000,Info,Teardown,TCP
8:55:10,*.2.140-150,4000-5000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:10,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.70-80,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.60-70,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.50-60,4000-5000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:10,*.2.50-60,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.30-40,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.30-40,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.30-40,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.30-40,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.90-100,1000-2000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:10,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.140-150,4000-5000,*.1.10-20,49000-50000,Info,Teardown,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.50-60,4000-5000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:10,*.2.50-60,4000-5000,*.1.10-20,0-1000,Info,Teardown,TCP
8:55:10,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.30-40,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.50-60,3000-4000,*.1.10-20,0-1000,Info,Built,TCP
8:55:10,*.2.120-130,58000-59000,*.1.0-10,0-1000,Info,Built,UDP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.90-100,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.90-100,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.110-120,3000-4000,*.1.10-20,0-1000,Info,Teardown,TCP
8:55:10,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:10,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:10,*.2.90-100,63000-64000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:10,*.2.130-140,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.120-130,52000-53000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,49000-50000,Info,Built,TCP
8:55:20,*.2.140-150,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.140-150,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,49000-50000,Info,Built,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.140-150,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,49000-50000,Info,Built,TCP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.140-150,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,49000-50000,Info,Built,TCP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,49000-50000,Info,Built,TCP
8:55:20,*.2.20-30,50000-51000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.20-30,3000-4000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,49000-50000,Info,Built,TCP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,3000-4000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.20-30,3000-4000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.100-110,4000-5000,*.1.10-20,49000-50000,Info,Teardown,TCP
8:55:20,*.2.100-110,4000-5000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:20,*.2.150-160,64000-65000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.10-20,4000-5000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:20,*.2.10-20,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.10-20,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.10-20,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.40-50,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.30-40,64000-65000,*.1.0-10,0-1000,Info,Built,UDP
8:55:20,*.2.30-40,2000-3000,*.1.10-20,0-1000,Info,Built,TCP
8:55:20,*.2.100-110,61000-62000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.30-40,2000-3000,*.1.10-20,0-1000,Info,Built,UDP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.10-20,2000-3000,*.1.10-20,49000-50000,Info,Teardown,TCP
8:55:20,*.2.10-20,2000-3000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:20,*.2.100-110,61000-62000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.110-120,50000-51000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.30-40,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.150-160,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.150-160,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.50-60,3000-4000,*.1.10-20,0-1000,Info,Teardown,TCP
8:55:20,*.2.150-160,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.150-160,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.150-160,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.40-50,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:55:20,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,UDP
8:55:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,UDP
8:55:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,UDP
8:55:20,*.2.130-140,64000-65000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,UDP
8:55:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,UDP
8:55:20,*.2.90-100,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.80-90,4000-5000,*.1.10-20,0-1000,Info,Built,TCP
8:55:30,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.130-140,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.70-80,1000-2000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:30,*.2.70-80,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.70-80,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.140-150,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.20-30,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.1.0-10,50000-51000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.130-140,58000-59000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:30,*.2.130-140,55000-56000,*.1.0-10,0-1000,Info,Teardown,UDP
8:55:30,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.30-40,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.70-80,1000-2000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:55:30,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.40-50,3000-4000,*.1.10-20,0-1000,Info,Teardown,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.30-40,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:55:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:55:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
